usage_id,session_id,player_id,ability_id,times_used,enemies_defeated,damage_dealt,minutes_equipped
8103,1346,1166,1,20,26,3180,28
8104,1346,1166,1,4,3,468,14
8105,1346,1166,2,17,14,1768,3
8106,1346,1166,2,1,1,160,31
8107,1346,1166,3,12,9,1140,15
8108,1347,1166,6,5,4,485,14
8109,1347,1166,3,19,21,2622,37
8110,1347,1166,2,7,8,966,15
8111,1347,1166,2,15,13,1650,20
8112,1348,1166,6,15,14,1740,16
8113,1348,1166,8,6,6,792,28
8114,1348,1166,3,13,9,1105,12
8115,1348,1166,2,13,9,1183,27
8116,1349,1167,7,9,10,1242,42
8117,1349,1167,2,5,5,665,59
8118,1349,1167,10,2,2,332,31
8119,1349,1167,3,16,23,2800,8
8120,1349,1167,1,11,8,1034,1
8121,1349,1167,1,12,17,2100,56
8122,1349,1167,5,2,2,268,75
8123,1350,1167,8,6,4,540,45
8124,1350,1167,5,13,14,1794,45
8125,1350,1167,6,6,5,660,24
8126,1350,1167,8,7,8,1071,52
8127,1351,1167,2,10,14,1730,38
8128,1351,1167,7,3,3,399,22
8129,1351,1167,3,2,2,272,38
8130,1351,1167,2,5,3,465,34
8131,1351,1167,2,5,4,570,12
8132,1351,1167,3,9,9,1188,34
8133,1352,1167,7,19,13,1577,10
8134,1352,1167,7,10,7,880,55
8135,1352,1167,8,3,3,363,46
8136,1352,1167,2,17,11,1428,50
8137,1352,1167,2,2,2,314,15
8138,1352,1167,1,13,19,2327,24
8139,1353,1167,1,8,5,640,21
8140,1353,1167,3,12,16,2028,20
8141,1353,1167,1,2,1,160,37
8142,1353,1167,9,10,7,950,26
8143,1353,1167,8,9,8,981,29
8144,1353,1167,10,2,2,322,42
8145,1353,1167,1,15,10,1215,18
8146,1354,1167,2,20,16,2020,18
8147,1354,1167,10,8,7,856,21
8148,1354,1167,9,16,12,1456,15
8149,1354,1167,6,18,19,2286,13
8150,1354,1167,5,15,16,1920,20
8151,1355,1167,6,16,23,2784,16
8152,1355,1167,11,19,17,2090,2
8153,1355,1167,7,3,2,261,44
8154,1355,1167,2,12,15,1860,6
8155,1355,1167,8,20,29,3560,36
8156,1355,1167,1,3,3,426,38
8157,1356,1167,1,20,28,3420,53
8158,1356,1167,2,10,7,850,25
8159,1356,1167,2,10,10,1250,53
8160,1356,1167,1,11,14,1683,13
8161,1356,1167,10,12,13,1668,2
8162,1356,1167,6,13,13,1651,1
8163,1356,1167,6,13,11,1339,56
8164,1357,1168,3,6,6,822,15
8165,1357,1168,6,6,6,792,4
8166,1357,1168,7,13,19,2340,9
8167,1357,1168,1,14,16,2030,3
8168,1357,1168,7,1,1,157,29
8169,1357,1168,3,1,1,155,9
8170,1358,1168,8,3,4,489,30
8171,1358,1168,1,7,5,679,32
8172,1358,1168,6,6,7,882,2
8173,1358,1168,2,17,19,2363,30
8174,1359,1168,1,19,22,2641,18
8175,1359,1168,7,17,13,1632,13
8176,1359,1168,1,11,12,1474,77
8177,1359,1168,10,10,11,1350,4
8178,1360,1168,11,12,12,1548,15
8179,1360,1168,12,6,4,594,5
8180,1360,1168,2,4,3,424,48
8181,1360,1168,3,19,27,3306,59
8182,1360,1168,8,17,25,3060,23
8183,1360,1168,2,2,2,286,46
8184,1361,1168,10,17,18,2261,61
8185,1361,1168,1,18,14,1710,17
8186,1361,1168,7,16,23,2768,64
8187,1361,1168,2,15,14,1740,64
8188,1361,1168,3,8,8,1016,43
8189,1361,1168,6,10,8,1070,69
8190,1362,1168,6,16,23,2816,8
8191,1362,1168,1,5,7,890,3
8192,1362,1168,9,20,17,2100,4
8193,1362,1168,7,9,10,1206,41
8194,1362,1168,6,5,5,640,52
8195,1362,1168,4,19,14,1729,37
8196,1362,1168,3,19,24,2907,13
8197,1362,1168,1,8,11,1328,3
8198,1363,1169,3,7,4,595,11
8199,1363,1169,6,17,13,1632,17
8200,1363,1169,8,16,16,2032,8
8201,1363,1169,2,11,9,1122,14
8202,1363,1169,6,2,1,194,20
8203,1363,1169,6,18,21,2556,9
8204,1363,1169,3,4,3,376,6
8205,1363,1169,5,13,16,2015,22
8206,1364,1169,1,8,10,1224,11
8207,1364,1169,8,5,6,770,15
8208,1364,1169,1,15,18,2175,28
8209,1364,1169,2,1,1,111,37
8210,1364,1169,6,15,15,1905,4
8211,1364,1169,2,16,22,2688,32
8212,1365,1169,3,7,5,623,17
8213,1365,1169,6,7,6,826,41
8214,1365,1169,1,8,9,1152,10
8215,1365,1169,1,11,13,1573,46
8216,1366,1169,1,20,19,2280,66
8217,1366,1169,1,7,7,896,76
8218,1366,1169,7,12,13,1644,83
8219,1366,1169,2,14,12,1442,79
8220,1366,1169,2,7,8,1071,13
8221,1366,1169,3,13,14,1794,1
8222,1366,1169,8,18,18,2160,42
8223,1367,1169,2,19,25,3078,35
8224,1367,1169,2,4,2,348,9
8225,1367,1169,1,5,5,710,61
8226,1367,1169,2,7,7,868,36
8227,1367,1169,9,5,3,470,1
8228,1367,1169,1,17,12,1513,65
8229,1368,1169,6,7,5,693,32
8230,1368,1169,2,11,9,1166,68
8231,1368,1169,2,17,22,2737,10
8232,1368,1169,1,11,15,1881,64
8233,1368,1169,1,7,6,826,59
8234,1368,1169,2,2,2,324,12
8235,1368,1169,10,14,13,1624,21
8236,1368,1169,2,10,10,1220,42
8237,1369,1169,10,4,3,436,44
8238,1369,1169,7,13,17,2067,22
8239,1369,1169,1,8,10,1216,37
8240,1369,1169,1,3,4,528,57
8241,1370,1170,2,2,2,318,22
8242,1370,1170,9,9,10,1260,44
8243,1370,1170,1,2,2,266,4
8244,1370,1170,8,8,10,1224,34
8245,1370,1170,10,3,2,258,29
8246,1370,1170,6,12,9,1116,26
8247,1371,1170,2,3,4,522,12
8248,1371,1170,1,6,5,606,19
8249,1371,1170,6,16,16,1968,26
8250,1371,1170,1,17,12,1445,58
8251,1372,1170,6,3,3,441,47
8252,1372,1170,11,11,10,1254,8
8253,1372,1170,1,7,7,945,26
8254,1372,1170,2,1,1,97,34
8255,1372,1170,2,20,14,1760,22
8256,1372,1170,10,11,13,1650,8
8257,1373,1170,7,18,15,1818,19
8258,1373,1170,1,11,9,1122,24
8259,1373,1170,8,19,16,1938,6
8260,1373,1170,1,19,14,1786,21
8261,1373,1170,6,10,8,1000,19
8262,1373,1170,6,20,19,2280,17
8263,1374,1170,1,3,2,321,33
8264,1374,1170,11,13,16,1989,38
8265,1374,1170,1,4,3,464,11
8266,1374,1170,3,5,3,400,8
8267,1374,1170,9,1,1,93,29
8268,1374,1170,2,2,1,198,4
8269,1375,1170,7,14,18,2226,65
8270,1375,1170,4,17,18,2210,52
8271,1375,1170,2,10,12,1490,10
8272,1375,1170,6,5,5,695,24
8273,1375,1170,10,20,15,1900,32
8274,1375,1170,6,15,20,2475,42
8275,1376,1170,11,19,15,1805,11
8276,1376,1170,1,5,7,860,4
8277,1376,1170,5,1,1,92,4
8278,1376,1170,1,17,17,2040,5
8279,1376,1170,1,12,13,1572,27
8280,1376,1170,10,6,5,660,10
8281,1377,1171,7,5,7,860,17
8282,1377,1171,3,13,15,1833,6
8283,1377,1171,6,6,4,486,9
8284,1377,1171,2,9,7,900,16
8285,1378,1171,8,16,17,2064,4
8286,1378,1171,2,5,6,795,26
8287,1378,1171,6,19,27,3344,69
8288,1378,1171,4,14,19,2380,51
8289,1379,1171,11,16,18,2272,18
8290,1379,1171,1,15,20,2445,44
8291,1379,1171,1,10,14,1680,7
8292,1379,1171,1,7,9,1183,5
8293,1380,1171,6,20,28,3420,56
8294,1380,1171,4,5,4,580,52
8295,1380,1171,3,5,5,620,18
8296,1380,1171,1,12,11,1404,57
8297,1381,1171,6,7,9,1085,23
8298,1381,1171,4,14,20,2464,30
8299,1381,1171,6,11,15,1859,24
8300,1381,1171,1,4,5,600,22
8301,1381,1171,8,17,21,2601,25
8302,1381,1171,10,7,9,1155,22
8303,1381,1171,8,15,18,2250,55
8304,1381,1171,4,16,23,2784,6
8305,1382,1171,2,15,22,2670,15
8306,1382,1171,1,20,26,3140,24
8307,1382,1171,6,3,2,270,28
8308,1382,1171,6,19,16,1957,6
8309,1382,1171,6,11,10,1221,20
8310,1383,1171,2,16,21,2608,1
8311,1383,1171,4,12,8,960,72
8312,1383,1171,5,10,12,1520,37
8313,1383,1171,6,20,26,3160,52
8314,1384,1172,4,14,11,1344,50
8315,1384,1172,1,18,12,1458,52
8316,1384,1172,2,19,19,2375,5
8317,1384,1172,6,9,11,1350,18
8318,1384,1172,7,9,13,1575,11
8319,1384,1172,1,12,15,1848,22
8320,1384,1172,2,7,6,728,46
8321,1385,1172,2,4,5,616,27
8322,1385,1172,1,12,9,1128,48
8323,1385,1172,7,4,2,332,39
8324,1385,1172,3,10,10,1230,7
8325,1386,1172,3,12,17,2076,39
8326,1386,1172,1,11,15,1903,2
8327,1386,1172,2,16,14,1760,32
8328,1386,1172,10,5,4,490,16
8329,1386,1172,2,14,19,2366,32
8330,1387,1172,12,7,9,1162,23
8331,1387,1172,1,18,14,1692,18
8332,1387,1172,4,15,11,1320,68
8333,1387,1172,8,19,27,3344,30
8334,1388,1172,7,11,8,1067,53
8335,1388,1172,1,6,6,816,48
8336,1388,1172,2,19,21,2546,16
8337,1388,1172,7,16,14,1712,5
8338,1388,1172,1,20,17,2120,16
8339,1388,1172,12,4,2,328,35
8340,1388,1172,4,6,5,660,4
8341,1389,1172,8,19,17,2147,4
8342,1389,1172,1,18,13,1656,66
8343,1389,1172,8,8,11,1360,54
8344,1389,1172,2,12,17,2052,12
8345,1389,1172,6,2,1,192,9
8346,1389,1172,4,10,7,890,33
8347,1390,1172,1,17,16,1921,55
8348,1390,1172,1,18,21,2520,69
8349,1390,1172,3,7,6,721,9
8350,1390,1172,2,20,25,3060,62
8351,1390,1172,10,1,1,106,17
8352,1390,1172,11,9,7,936,83
8353,1390,1172,2,16,14,1792,28
8354,1391,1173,1,12,8,1056,3
8355,1391,1173,8,10,10,1300,1
8356,1391,1173,1,10,7,940,13
8357,1391,1173,1,11,11,1386,22
8358,1392,1173,1,16,23,2832,19
8359,1392,1173,6,5,6,830,30
8360,1392,1173,6,12,13,1608,60
8361,1392,1173,1,3,3,426,49
8362,1392,1173,8,3,4,510,67
8363,1392,1173,8,20,29,3540,72
8364,1393,1173,7,15,17,2130,55
8365,1393,1173,3,15,15,1905,9
8366,1393,1173,1,16,18,2224,85
8367,1393,1173,1,7,9,1099,69
8368,1393,1173,1,19,17,2052,79
8369,1393,1173,3,6,4,510,36
8370,1393,1173,4,8,5,672,36
8371,1394,1173,2,17,18,2244,17
8372,1394,1173,8,3,4,486,24
8373,1394,1173,8,8,7,920,4
8374,1394,1173,5,1,1,143,19
8375,1394,1173,6,10,14,1730,22
8376,1394,1173,1,4,4,496,29
8377,1395,1173,6,19,14,1767,50
8378,1395,1173,11,11,10,1210,43
8379,1395,1173,3,5,3,420,24
8380,1395,1173,10,10,13,1560,13
8381,1395,1173,7,19,16,1957,29
8382,1395,1173,1,19,19,2280,17
8383,1396,1173,2,14,16,1932,2
8384,1396,1173,1,2,2,348,60
8385,1396,1173,11,3,4,534,46
8386,1396,1173,1,18,24,2952,36
8387,1396,1173,1,12,12,1500,45
8388,1396,1173,7,8,11,1328,41
8389,1396,1173,2,2,2,274,67
8390,1396,1173,7,14,16,1932,60
8391,1397,1173,11,19,15,1919,18
8392,1397,1173,11,4,5,708,5
8393,1397,1173,7,15,22,2685,18
8394,1397,1173,6,1,1,115,3
8395,1397,1173,7,20,19,2380,64
8396,1397,1173,7,3,2,285,23
8397,1397,1173,2,4,5,672,57
8398,1397,1173,2,16,19,2368,2
8399,1398,1174,5,14,16,1974,3
8400,1398,1174,5,9,8,1026,5
8401,1398,1174,11,5,7,890,10
8402,1398,1174,2,16,11,1392,9
8403,1398,1174,5,14,16,1960,3
8404,1398,1174,1,1,1,95,17
8405,1399,1174,2,11,12,1529,7
8406,1399,1174,6,10,9,1080,4
8407,1399,1174,3,5,4,595,49
8408,1399,1174,6,17,21,2584,62
8409,1399,1174,6,9,11,1404,8
8410,1400,1174,2,8,9,1160,7
8411,1400,1174,8,15,19,2385,39
8412,1400,1174,10,17,21,2635,37
8413,1400,1174,1,13,16,1989,11
8414,1401,1174,10,4,3,372,25
8415,1401,1174,1,17,18,2278,37
8416,1401,1174,2,8,6,720,34
8417,1401,1174,10,13,13,1651,13
8418,1401,1174,4,4,3,404,60
8419,1401,1174,2,3,3,420,8
8420,1402,1174,10,15,14,1710,13
8421,1402,1174,7,5,5,625,25
8422,1402,1174,8,16,15,1872,2
8423,1402,1174,11,11,9,1166,25
8424,1402,1174,1,3,4,489,43
8425,1403,1174,9,9,6,837,41
8426,1403,1174,1,19,13,1577,41
8427,1403,1174,1,13,8,1053,32
8428,1403,1174,1,13,17,2119,38
8429,1404,1174,10,6,4,534,10
8430,1404,1174,2,14,21,2520,15
8431,1404,1174,6,8,11,1400,12
8432,1404,1174,8,18,16,2034,5
8433,1404,1174,2,14,11,1330,4
8434,1404,1174,9,4,5,668,11
8435,1405,1174,2,5,5,660,11
8436,1405,1174,5,11,11,1320,27
8437,1405,1174,3,11,13,1628,20
8438,1405,1174,3,5,7,860,83
8439,1405,1174,6,2,2,296,14
8440,1405,1174,2,20,25,3080,85
8441,1405,1174,2,2,1,206,25
8442,1405,1174,1,12,15,1812,48
8443,1406,1175,6,11,14,1782,11
8444,1406,1175,4,1,1,123,2
8445,1406,1175,10,16,16,1920,3
8446,1406,1175,10,17,12,1547,38
8447,1407,1175,2,10,8,960,46
8448,1407,1175,1,16,19,2288,63
8449,1407,1175,3,10,14,1790,36
8450,1407,1175,5,9,11,1395,32
8451,1407,1175,1,14,13,1624,7
8452,1407,1175,1,1,1,129,69
8453,1408,1175,2,14,11,1344,59
8454,1408,1175,2,12,10,1272,64
8455,1408,1175,3,8,12,1440,72
8456,1408,1175,2,10,13,1630,49
8457,1408,1175,1,4,3,388,16
8458,1408,1175,1,9,6,747,60
8459,1408,1175,1,12,11,1344,46
8460,1409,1175,1,14,10,1218,37
8461,1409,1175,9,20,18,2160,10
8462,1409,1175,9,9,10,1251,2
8463,1409,1175,3,5,5,650,9
8464,1409,1175,2,4,5,680,31
8465,1409,1175,2,4,5,668,26
8466,1409,1175,8,7,5,672,24
8467,1410,1175,2,20,24,2900,34
8468,1410,1175,2,9,7,891,30
8469,1410,1175,5,12,9,1188,44
8470,1410,1175,10,14,10,1274,32
8471,1410,1175,6,9,11,1368,27
8472,1410,1175,7,11,10,1309,39
8473,1410,1175,7,12,17,2052,40
8474,1410,1175,2,15,21,2595,33
8475,1411,1175,7,4,4,572,23
8476,1411,1175,10,5,5,680,24
8477,1411,1175,1,8,6,768,28
8478,1411,1175,1,9,6,747,6
8479,1411,1175,1,7,7,910,28
8480,1411,1175,6,5,5,700,13
8481,1411,1175,1,14,13,1596,23
8482,1412,1175,7,13,13,1599,43
8483,1412,1175,2,3,2,300,36
8484,1412,1175,2,17,12,1530,8
8485,1412,1175,11,12,8,960,9
8486,1412,1175,7,5,6,740,46
8487,1412,1175,6,2,2,282,50
8488,1413,1175,6,6,7,882,46
8489,1413,1175,10,15,22,2685,27
8490,1413,1175,4,9,7,927,14
8491,1413,1175,6,11,15,1859,17
8492,1413,1175,1,8,10,1288,30
8493,1413,1175,1,5,7,855,29
8494,1414,1175,7,19,16,1957,6
8495,1414,1175,9,12,9,1140,3
8496,1414,1175,1,13,8,1040,32
8497,1414,1175,3,6,4,528,17
8498,1414,1175,1,9,12,1521,34
8499,1414,1175,2,19,26,3135,25
8500,1414,1175,11,11,9,1177,32
8501,1415,1175,2,1,1,125,12
8502,1415,1175,1,19,23,2869,13
8503,1415,1175,1,15,13,1620,2
8504,1415,1175,6,19,19,2394,4
8505,1415,1175,3,7,6,763,30
8506,1415,1175,3,8,6,744,9
8507,1415,1175,6,7,6,805,61
8508,1416,1176,1,6,8,1002,45
8509,1416,1176,3,12,15,1884,41
8510,1416,1176,9,1,1,147,10
8511,1416,1176,3,1,1,80,39
8512,1416,1176,1,5,4,510,2
8513,1416,1176,5,16,12,1440,11
8514,1417,1176,10,9,9,1116,6
8515,1417,1176,2,11,13,1672,14
8516,1417,1176,8,5,4,550,7
8517,1417,1176,1,11,14,1749,30
8518,1417,1176,8,20,24,2920,24
8519,1417,1176,3,12,9,1128,15
8520,1417,1176,2,20,13,1660,7
8521,1417,1176,1,1,1,150,17
8522,1418,1176,10,10,7,880,15
8523,1418,1176,2,6,8,1038,9
8524,1418,1176,1,8,5,664,2
8525,1418,1176,3,18,20,2412,16
8526,1419,1176,2,18,18,2214,1
8527,1419,1176,6,19,27,3344,7
8528,1419,1176,2,2,1,234,40
8529,1419,1176,9,15,12,1530,58
8530,1419,1176,2,14,18,2226,19
8531,1419,1176,6,5,5,685,12
8532,1419,1176,4,11,8,1023,35
8533,1420,1176,1,8,10,1304,18
8534,1420,1176,2,11,7,935,22
8535,1420,1176,11,9,9,1179,5
8536,1420,1176,1,13,12,1469,22
8537,1420,1176,1,10,13,1570,28
8538,1421,1176,3,13,14,1781,33
8539,1421,1176,11,15,18,2265,87
8540,1421,1176,5,14,17,2128,66
8541,1421,1176,7,12,14,1776,41
8542,1422,1177,3,14,16,1932,21
8543,1422,1177,1,14,13,1638,3
8544,1422,1177,4,20,18,2200,21
8545,1422,1177,6,18,23,2844,11
8546,1423,1177,1,6,5,690,28
8547,1423,1177,10,4,4,540,35
8548,1423,1177,2,20,24,2920,19
8549,1423,1177,10,9,8,999,57
8550,1424,1177,1,2,2,282,7
8551,1424,1177,2,3,3,435,15
8552,1424,1177,2,19,16,1938,14
8553,1424,1177,10,19,15,1843,2
8554,1424,1177,9,8,11,1320,6
8555,1424,1177,3,7,7,861,16
8556,1424,1177,1,12,12,1548,16
8557,1425,1177,1,18,26,3222,11
8558,1425,1177,3,17,21,2601,12
8559,1425,1177,8,4,4,508,8
8560,1425,1177,1,10,8,1030,11
8561,1425,1177,8,13,8,1066,1
8562,1426,1177,10,11,13,1562,69
8563,1426,1177,1,20,14,1700,27
8564,1426,1177,1,9,6,801,32
8565,1426,1177,9,13,13,1599,84
8566,1427,1177,2,18,17,2052,20
8567,1427,1177,10,20,22,2720,28
8568,1427,1177,7,15,10,1245,24
8569,1427,1177,4,2,2,268,2
8570,1427,1177,1,9,9,1152,4
8571,1427,1177,9,8,7,888,28
8572,1427,1177,3,2,3,360,9
8573,1427,1177,7,3,4,519,28
8574,1428,1177,1,18,20,2448,11
8575,1428,1177,6,13,11,1430,65
8576,1428,1177,10,15,16,2025,24
8577,1428,1177,10,12,14,1692,63
8578,1428,1177,8,1,1,174,42
8579,1428,1177,2,12,14,1728,56
8580,1429,1177,2,18,25,3096,16
8581,1429,1177,2,9,7,909,16
8582,1429,1177,4,8,10,1280,3
8583,1429,1177,2,20,24,2880,17
8584,1429,1177,3,14,12,1484,23
8585,1430,1177,6,5,4,530,29
8586,1430,1177,6,19,23,2793,21
8587,1430,1177,1,19,28,3420,4
8588,1430,1177,1,4,3,428,18
8589,1431,1178,10,12,13,1596,30
8590,1431,1178,10,16,11,1424,24
8591,1431,1178,9,9,7,846,47
8592,1431,1178,11,13,13,1677,1
8593,1431,1178,2,14,17,2100,38
8594,1431,1178,9,19,14,1710,7
8595,1432,1178,6,16,24,2880,53
8596,1432,1178,6,15,22,2640,53
8597,1432,1178,3,12,14,1680,47
8598,1432,1178,3,13,12,1456,31
8599,1432,1178,11,2,2,302,23
8600,1432,1178,1,17,23,2805,48
8601,1432,1178,10,5,6,775,28
8602,1433,1178,1,12,8,1044,19
8603,1433,1178,6,18,21,2628,32
8604,1433,1178,5,19,23,2869,33
8605,1433,1178,4,5,5,695,24
8606,1433,1178,2,9,7,882,11
8607,1434,1178,2,2,2,266,22
8608,1434,1178,6,18,20,2502,30
8609,1434,1178,6,14,21,2520,36
8610,1434,1178,1,13,15,1833,18
8611,1434,1178,2,14,12,1470,5
8612,1434,1178,2,3,2,336,32
8613,1434,1178,1,3,3,447,25
8614,1434,1178,12,8,7,880,3
8615,1435,1178,8,17,16,1921,22
8616,1435,1178,1,12,11,1344,17
8617,1435,1178,5,11,13,1606,16
8618,1435,1178,2,5,7,845,10
8619,1436,1178,1,3,2,345,13
8620,1436,1178,3,15,14,1680,23
8621,1436,1178,3,17,15,1819,21
8622,1436,1178,1,15,19,2295,13
8623,1436,1178,6,15,21,2565,6
8624,1436,1178,6,11,11,1364,26
8625,1436,1178,11,20,22,2700,16
8626,1437,1179,2,18,20,2430,33
8627,1437,1179,1,18,14,1764,42
8628,1437,1179,10,13,9,1105,16
8629,1437,1179,6,19,14,1786,56
8630,1437,1179,1,14,18,2198,40
8631,1437,1179,6,14,19,2380,22
8632,1437,1179,6,13,18,2171,69
8633,1437,1179,2,14,17,2058,47
8634,1438,1179,3,14,16,1974,19
8635,1438,1179,7,20,14,1720,3
8636,1438,1179,8,1,1,96,21
8637,1438,1179,11,16,11,1424,20
8638,1438,1179,7,20,20,2400,28
8639,1438,1179,7,5,3,405,7
8640,1438,1179,5,15,12,1500,4
8641,1438,1179,10,4,5,716,28
8642,1439,1179,6,9,9,1125,47
8643,1439,1179,8,6,5,714,53
8644,1439,1179,11,9,9,1197,45
8645,1439,1179,1,2,1,184,26
8646,1440,1179,6,8,10,1256,28
8647,1440,1179,11,12,8,1008,67
8648,1440,1179,1,7,10,1211,17
8649,1440,1179,2,11,10,1210,69
8650,1440,1179,1,9,6,729,31
8651,1441,1179,10,20,29,3520,68
8652,1441,1179,9,3,4,498,36
8653,1441,1179,10,2,1,196,37
8654,1441,1179,5,7,10,1232,45
8655,1441,1179,1,9,9,1143,2
8656,1441,1179,7,20,17,2140,32
8657,1442,1179,10,19,24,2983,30
8658,1442,1179,1,9,8,1026,1
8659,1442,1179,2,7,5,637,2
8660,1442,1179,10,1,1,139,31
8661,1443,1179,6,8,6,768,63
8662,1443,1179,3,8,9,1136,56
8663,1443,1179,2,9,10,1224,51
8664,1443,1179,1,5,5,680,46
8665,1443,1179,3,8,8,984,42
8666,1444,1180,10,6,6,774,14
8667,1444,1180,3,11,15,1837,8
8668,1444,1180,6,19,27,3325,28
8669,1444,1180,1,9,7,918,15
8670,1444,1180,7,5,3,440,12
8671,1444,1180,1,4,3,424,9
8672,1444,1180,9,8,10,1288,8
8673,1445,1180,3,18,23,2844,21
8674,1445,1180,10,17,14,1751,10
8675,1445,1180,8,16,13,1664,7
8676,1445,1180,7,19,13,1672,5
8677,1445,1180,6,20,14,1700,8
8678,1446,1180,1,15,15,1860,20
8679,1446,1180,2,12,12,1440,15
8680,1446,1180,6,3,2,348,26
8681,1446,1180,1,3,3,399,22
8682,1446,1180,1,6,4,504,27
8683,1446,1180,10,13,17,2119,24
8684,1446,1180,6,20,15,1820,2
8685,1446,1180,1,9,8,1008,7
8686,1447,1180,2,9,7,954,11
8687,1447,1180,7,19,21,2527,38
8688,1447,1180,1,5,4,500,45
8689,1447,1180,7,1,1,160,4
8690,1447,1180,3,5,4,505,29
8691,1447,1180,3,17,15,1870,21
8692,1447,1180,1,17,12,1462,41
8693,1448,1180,6,4,2,348,28
8694,1448,1180,1,12,10,1284,6
8695,1448,1180,1,19,13,1615,8
8696,1448,1180,6,7,9,1127,18
8697,1448,1180,2,14,18,2268,61
8698,1448,1180,10,11,10,1276,52
8699,1449,1180,3,18,24,2952,40
8700,1449,1180,11,1,1,110,38
8701,1449,1180,2,14,18,2254,28
8702,1449,1180,1,10,10,1280,46
8703,1450,1180,10,3,3,366,38
8704,1450,1180,7,7,7,854,16
8705,1450,1180,3,16,14,1696,41
8706,1450,1180,11,3,3,435,47
8707,1450,1180,1,16,17,2080,50
8708,1450,1180,2,19,19,2394,53
8709,1451,1180,8,8,11,1360,29
8710,1451,1180,3,11,9,1089,24
8711,1451,1180,5,13,18,2262,35
8712,1451,1180,4,5,3,455,2
8713,1452,1181,1,9,9,1107,23
8714,1452,1181,3,19,25,3059,24
8715,1452,1181,9,7,8,966,9
8716,1452,1181,2,13,14,1716,3
8717,1452,1181,2,10,8,980,28
8718,1452,1181,2,2,1,206,31
8719,1453,1181,8,5,4,510,76
8720,1453,1181,5,4,2,328,80
8721,1453,1181,8,12,16,1932,20
8722,1453,1181,2,7,9,1099,20
8723,1453,1181,1,12,8,1008,12
8724,1454,1181,10,18,16,2034,2
8725,1454,1181,3,14,19,2324,42
8726,1454,1181,6,11,9,1155,39
8727,1454,1181,1,18,20,2502,35
8728,1454,1181,10,10,14,1760,32
8729,1454,1181,3,20,13,1660,4
8730,1454,1181,11,15,18,2160,10
8731,1455,1181,11,13,17,2041,20
8732,1455,1181,6,8,9,1080,44
8733,1455,1181,9,19,25,3059,20
8734,1455,1181,1,14,16,2016,11
8735,1455,1181,10,12,17,2076,2
8736,1455,1181,5,11,14,1694,12
8737,1455,1181,2,14,11,1414,37
8738,1456,1181,5,5,4,530,10
8739,1456,1181,2,6,7,852,16
8740,1456,1181,6,10,14,1710,27
8741,1456,1181,10,20,28,3420,11
8742,1456,1181,3,2,2,346,18
8743,1456,1181,3,7,10,1253,16
8744,1456,1181,2,9,10,1215,27
8745,1457,1181,1,10,13,1560,24
8746,1457,1181,7,3,3,447,2
8747,1457,1181,11,17,18,2210,6
8748,1457,1181,4,18,19,2322,25
8749,1457,1181,7,17,23,2873,17
8750,1457,1181,11,20,16,2020,9
8751,1458,1181,6,20,21,2520,6
8752,1458,1181,5,14,18,2226,46
8753,1458,1181,2,3,2,327,43
8754,1458,1181,2,2,2,302,35
8755,1458,1181,2,8,6,736,35
8756,1459,1181,3,7,6,798,61
8757,1459,1181,3,3,2,291,83
8758,1459,1181,9,7,8,1001,64
8759,1459,1181,6,8,10,1280,79
8760,1460,1181,1,1,1,89,7
8761,1460,1181,1,17,25,3009,6
8762,1460,1181,1,1,1,160,3
8763,1460,1181,2,4,4,504,3
8764,1460,1181,1,7,6,777,14
8765,1461,1181,6,10,14,1780,1
8766,1461,1181,6,6,4,540,22
8767,1461,1181,3,6,5,666,16
8768,1461,1181,5,14,16,1974,24
8769,1461,1181,1,4,3,412,45
8770,1462,1182,4,11,12,1441,37
8771,1462,1182,7,1,1,80,45
8772,1462,1182,1,4,5,652,38
8773,1462,1182,6,3,3,417,25
8774,1462,1182,10,7,10,1232,12
8775,1462,1182,10,10,12,1470,16
8776,1462,1182,2,7,10,1260,33
8777,1463,1182,10,11,10,1276,64
8778,1463,1182,2,20,15,1880,15
8779,1463,1182,3,2,2,342,71
8780,1463,1182,3,5,5,705,19
8781,1463,1182,5,6,4,504,33
8782,1463,1182,1,20,18,2200,67
8783,1464,1182,2,19,25,3078,15
8784,1464,1182,1,7,5,707,15
8785,1464,1182,2,1,1,83,48
8786,1464,1182,10,7,5,714,34
8787,1464,1182,7,18,16,1962,18
8788,1465,1182,2,12,9,1176,42
8789,1465,1182,10,6,4,546,15
8790,1465,1182,1,14,16,1946,37
8791,1465,1182,2,10,8,1010,34
8792,1465,1182,11,7,5,707,57
8793,1465,1182,2,1,1,92,48
8794,1465,1182,7,13,14,1781,33
8795,1466,1182,8,18,19,2376,24
8796,1466,1182,1,20,13,1600,6
8797,1466,1182,2,11,9,1144,17
8798,1466,1182,3,9,13,1584,6
8799,1466,1182,3,8,11,1432,1
8800,1466,1182,1,2,2,316,19
8801,1466,1182,2,16,22,2672,26
8802,1467,1182,2,1,1,126,51
8803,1467,1182,1,20,24,2920,18
8804,1467,1182,8,2,2,330,22
8805,1467,1182,1,11,11,1320,1
8806,1468,1182,1,10,11,1320,32
8807,1468,1182,3,8,12,1440,32
8808,1468,1182,4,14,15,1918,40
8809,1468,1182,4,1,1,151,42
8810,1468,1182,7,1,1,163,29
8811,1468,1182,3,10,7,850,22
8812,1469,1182,2,1,1,90,64
